Record ID,Company name,Website URL,Website Information
21734867546,Duckhorn Vineyards,https://duckhorn.com,"PRODUCTS: Premium wines (65% of portfolio), Ultra-premium wines (35% of portfolio), with price range from $20 to $230 per bottle. Specific brands include Duckhorn Vineyards ($55-$85 per bottle, 125,000 cases annually), Paraduxx ($45-$65 per bottle, 35,000 cases), Goldeneye ($60-$90 per bottle, 50,000 cases), Kosta Browne, Decoy, Sonoma-Cutrer, Calera, Greenwing, Canvasback, Migration, and Postmark. Wine categories include Napa Valley Wines (250,000 cases annually) and Other Regional Wines (350,000 cases annually). The company produces 600,000 cases of wine annually with focus on Merlot as historical foundation but now diversified portfolio.

BUSINESS_MODEL: The Duckhorn Portfolio operates with a diversified portfolio of 11 wine brands, owning 2,200 acres of vineyards across 38 properties and utilizing 10 state-of-the-art winemaking facilities. Their business model centers on meticulous wine production, brand management, sales and distribution, and marketing, supported by commitment to sustainability and ESG principles. They focus on premium quality from Napa Valley, Sonoma County, and Willamette Valley. Recent strategy involves optimizing brand portfolio by focusing on core labels (Duckhorn Vineyards, Kosta Browne, Decoy, and Sonoma-Cutrer) which, along with Goldeneye, Calera and Greenwing, account for 96% of net sales. They have expanded direct-to-consumer (DTC) channels while managing wholesale partnerships and international sales. They have closed underperforming tasting rooms and are running out inventory for less successful brands (Canvasback, Migration, Paraduxx, and Postmark) without future bottling plans. The company was acquired by Butterfly Equity in a $1.95 billion deal completed December 24, 2024.

WEBSITE_FINDINGS: The corporate website (duckhornportfolio.com, which appears to be the official site referenced in search results) describes the company as ""Focused on optimal grape selection, innovative winemaking techniques and a premium barrel-aging program, founded on a pioneering spirit and unwavering commitment to quality."" It states their wines are ""available throughout the United States, on five continents, and in over 50 countries."" The site includes a media section with bottle shots, shelf talkers, brand logos, and other marketing assets for trade and media use. The website serves as the corporate, trade and media hub rather than a direct consumer sales platform.

TARGET_CUSTOMERS: Consumers in the $15+ price segment (luxury wine market), representing about 37% of total growth in this segment over 24 months; country music fans (through partnership with Academy of Country Music Awards); wine enthusiasts through wine clubs, tastings, and tours; both casual enthusiasts and connoisseurs through their tiered portfolio; international consumers across 50+ countries; wholesale customers including restaurants, bars, and retailers.

DISTRIBUTION FINDINGS: Multi-channel distribution strategy including wholesale (accounting for majority of sales), on-premise (restaurants/bars), and direct-to-consumer (DTC) channels. DTC channels consist of wine clubs ($18.5M revenue), tasting rooms ($12.8M revenue), and online direct sales ($16.0M revenue) totaling $47.3M in 2023. They have international distribution in over 50 countries. Recent strategy involves closing underperforming tasting rooms while expanding high-performing DTC channels and focusing on wholesale business for certain brands. The company has been optimizing distribution by reallocating resources away from less successful brands toward core brands that drive 96% of net sales.

NUMNBER OF TRUCKS: Not Confident

PHONE NUMBERS & EMAILS: None specified

ADDRESS: None specified

ADDITIONAL FINDINGS: Financials: $367.1M net sales in FY2023; $47.3M DTC revenue in 2023. Leadership: Robert Hanson appointed CEO February 2025 following Butterfly Equity acquisition. Production: 600,000 cases annually with production capacity matching volume. Strategic partnerships: Three-year partnership with Academy of Country Music Awards. Vineyard assets: More than 2,200 acres (890ha) of vineyards in Napa Valley, Sonoma County, Anderson Valley and California's north and central coasts, plus Washington and Oregon contracted vineyards. Recent actions: Closed tasting rooms that were ""very small volume and loss generating"" while focusing on higher growth, higher profit wholesale business for core brands."
21597103712,Spectrum Painting,https://spectrumpainting.com,"PRODUCTS: Benjamin Moore Paints, Pittsburgh Paints (PPG), Spec-Pro® (private label contractor paint line), Empress® (private label premium paint line), lacquers, stains, specialty coatings from other manufacturers, Romabio Masonry Flat for stone and brick surfaces, vintage color palettes, city-inspired paint colors, neutral color collections, matched color equivalents (Sherwin Williams to Benjamin Moore colors)

BUSINESS_MODEL: Spectrum Paint operates as a paint retailer with over 100 physical store locations across 12 states. They sell paint and coatings solutions to both professional contractors and DIY customers through a multi-channel approach. They carry major paint brands (Benjamin Moore, Pittsburgh Paints) as well as their own private label lines (Spec-Pro® for contractors, Empress® as a premium line). They offer online shopping with in-store pickup or delivery options. They provide extensive resources through their Resource Center for customers needing information on painting techniques, products, and projects. Their business model includes color matching services, curated color collections, and educational content to support both professional and DIY customers.

WEBSITE_FINDINGS: The website features a comprehensive Resource Center with painting guidance, curated color palettes (Vintage Favorites, Flyover State Palette, City Inspired Paint Colors), color matching services (matching popular Sherwin Williams colors to Benjamin Moore equivalents), informational content about when to repaint exteriors (""5 Signs Your Exterior Needs to Be Repainted""), top neutral colors based on store data, and specific product information like Romabio Masonry Flat. They have a store locator for their 100+ locations across 12 states and offer online shopping with in-store pickup or delivery options. The site includes brand showcases, color inspiration galleries, and educational content about paint selection and application.

TARGET_CUSTOMERS: Professional painters/contractors (specifically targeted with their Spec-Pro® contractor line), DIY (do-it-yourself) homeowners, interior designers, commercial painting contractors, building maintenance professionals, renovation specialists

DISTRIBUTION FINDINGS: Spectrum Paint has over 100 physical store locations spread across 12 states. They offer multiple distribution channels including in-store purchases, online ordering with in-store pickup, and delivery to customer locations. Their distribution model appears to be regional with stores serving local markets while maintaining a centralized inventory system. They started as a small operation selling industrial coatings from a mini storage unit and have expanded to their current nationwide retail presence. The company likely operates a regional distribution network to supply their 100+ stores with inventory.

NUMBER OF TRUCKS: Not Confident

PHONE NUMBERS & EMAILS: None specified

ADDRESS: None specified

ADDITIONAL FINDINGS: Spectrum Paint began as a small operation selling industrial coatings out of a mini storage unit and has grown to over 100 locations. They offer specialized color matching services between popular paint brands (providing Benjamin Moore equivalents for popular Sherwin Williams colors). They have developed curated color collections based on regional inspirations (Flyover State Palette), historical influences (Vintage Favorites), and urban environments (City Inspired Paint Colors). The company tracks and publishes top-selling neutral colors based on actual store sales data. They provide educational resources to help customers identify when exterior painting is needed and how to select appropriate colors for different applications."
21734437712,Rice's Lucky Clover Honey,https://riceshoney.com,"PRODUCTS: Midwest Honey Blend, So Cal Honey, Chipotle Hot Honey, Original Hot Honey, Chipotle Honey Hot Sauce, Mango Habanero Honey Hot Sauce, Organic Hive Honey, 23 varietals of raw and unfiltered honey sourced from different U.S. regions
BUSINESS_MODEL: Partners with American beekeepers across various states to source raw and unfiltered honey; contracts with local honey suppliers nationwide; offers region-specific honey varietals based on unique pollens from different U.S. geographies; implements rigorous quality control testing; focuses on premium natural honey products as alternative to processed sweeteners; operates in the growing market segment for locally sourced, sustainable honey products
WEBSITE_FINDINGS: The company has rebranded from Rice's Lucky Clover Honey to Local Hive Honey; current operational website appears to be localhivehoney.com rather than riceshoney.com; website features product descriptions emphasizing ""100% pure honey"" continuing L.R. Rice's original goal; includes a Honey Quiz tool to help customers select products; highlights natural sweetener properties, unique floral sources, and support for local beekeepers
TARGET_CUSTOMERS: Health-conscious consumers seeking natural sweeteners; shoppers at premium grocery stores (Whole Foods, Sprouts); mainstream grocery shoppers (Kroger, Walmart, Albertsons/Safeway); online shoppers via Amazon; consumers interested in locally sourced and sustainable products; customers seeking specialty honey products like hot honey and honey-based sauces
DISTRIBUTION FINDINGS: Products distributed through major national grocery chains including Albertsons/Safeway, Kroger, Sprouts, Walmart, Whole Foods, Costco, and Sam's Club; available through Amazon and other online retailers; operates from a 33,000 square foot facility in Greeley, CO purchased in 2014; previously developed international distribution plans for Italian market; uses contracted logistics for overseas shipping as mentioned in international marketing plan
NUMNBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: None specified
ADDRESS: USA, Colorado, None specified
ADDITIONAL FINDINGS: Founded in 1924 by L.R. Rice as Rice's Lucky Clover Honey; 4th and 5th generation women-owned, family-operated business; rebranded to Local Hive in 2017 following investment by Mission Consumer Capital, Centerfield Capital Partners and Plexus Capital; acquired by Falfurrias Capital Partners in September 2021; Tony Landretti (former Pinnacle Foods executive) joined as consultant in 2013 and became CEO in 2017; used SBA 504 loan in 2014 to purchase facility and equipment; positioned in rapidly growing premium honey segment where honey has become leading natural sweetener eclipsing sugar"
21734843988,Pereg Natural Foods,https://pereg.us,"PRODUCTS: None found
BUSINESS_MODEL: Pereg Ventures is a venture capital firm investing in early-stage U.S. and Israeli B2B data startups, leveraging the data and AI revolution. They focus on identifying entrepreneurs with ambitious ideas that transform marketing, specifically investing in ventures that solve real-world marketing problems including market intelligence technologies, spend management tools, advertising solutions, and online/mobile enablers. They provide deep domain expertise, networking opportunities, and strategic guidance to portfolio companies, with a proven track record of identifying and nurturing innovative companies (including early investment in CB4, later acquired by Gap in 2021).
WEBSITE_FINDINGS: The search results don't provide specific information about pereg.us website content. However, Pereg Ventures' official website (peregventures.com) contains sections on ""About Pereg,"" ""Our Focus,"" ""Our Expertise,"" and ""Our Operations."" They highlight their deep domain expertise in data business, global network of trusted relationships (including Nielsen and Tata), and ability to provide networking opportunities and foresight to entrepreneurs. The firm emphasizes combining Syte's AI technology with their retail expertise to deliver value for clients.
TARGET_CUSTOMERS: Early-stage startups seeking investment, particularly those in B2B data solutions that accelerate consumer-driven enterprises. Specific target sectors include market intelligence technologies, spend management tools, advertising solutions, and online/mobile enablers. They focus on U.S. market while providing a bridge for Israeli innovators entering the U.S. economy.
DISTRIBUTION FINDINGS: Not applicable
NUMNBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: None specified
ADDRESS: United States, New York
ADDITIONAL FINDINGS: Founded in 2014 with headquarters in New York. Has 19 investments and 6 portfolio exits according to CB Insights. Took a majority stake in Syte (AI-powered product recommendation company) to empower apparel ecommerce. Co-Founder Ziv Ben-Barouch serves as CEO of Syte following the investment. Has a global network connecting Israeli technological innovation with U.S. market expertise. Portfolio companies have achieved significant commercial success through Pereg's guidance, including partnerships with key strategic players. The firm has a proven track record of identifying high-potential companies, as demonstrated by the CB4 acquisition by Gap."
21734983850,Wausau Paper,https://wausaupaper.com,"PRODUCTS: Towel and tissue products for the away-from-home market, soap and dispensing systems, Artisan™ branded products, DublNature® branded products, DublSoft® branded products, EcoSoft® branded products, specialty paper products for tape applications, pressure-sensitive release liner paper products, coated specialty paper products, industrial specialty paper products, food packaging specialty paper products, recycled-content paper products
BUSINESS_MODEL: Operates in the away-from-home towel and tissue segment of the paper industry with a focus on commercial and institutional markets; manufactures, converts, and sells paper and paper products; produces products entirely from recycled paper; previously operated a specialty paper business segment for technical applications before its 2013 sale; focuses on engineered solutions meeting specific customer technical requirements
WEBSITE_FINDINGS: Not specified
TARGET_CUSTOMERS: Offices, hospitals, schools, government buildings (for bathroom paper towel dispensers), food packaging industry customers, industrial sector businesses, pressure-sensitive release liner manufacturers, tape manufacturers, coated products industry clients, commercial facilities requiring soap and dispensing systems
DISTRIBUTION FINDINGS: Not specified
NUMBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: None specified
ADDRESS: None specified
ADDITIONAL_FINDINGS: Wausau Paper was acquired by SCA Tissue North America on January 21, 2016 for $513 million; previously sold its specialty paper business to Expera Specialty Solutions in 2013; exited the publication, office, writing and premium colored paper businesses to focus exclusively on towel and tissue; had approximately 870-900 employees prior to acquisition; operated manufacturing facilities in Harrodsburg, Kentucky and Middletown, Ohio for its away-from-home business and in Rhinelander and Mosinee, Wisconsin for its specialty paper business; produced products entirely from recycled paper; generated expected annual synergies of approximately USD 40 million following acquisition by SCA"
21495100703,Liberty USA Inc.,https://www.core-mark.com,"PRODUCTS: Fresh food, broadline supply solutions, groceries, water, frozen products, dairy products, candy, salty snacks, meat snacks, ice cream, Southern fried chicken, handcrafted Italian favorites, Hispanic-inspired fare, made-to-order food items, convenience store consumables
BUSINESS_MODEL: Core-Mark operates as a distributor and marketer of consumer goods to the convenience retail industry with a mission ""to be the most valued marketer of fresh, food, and broadline supply solutions to the convenience retail industry."" They function as a comprehensive supply chain solutions provider that helps convenience stores optimize product offerings, reduce costs, and increase sales through category management solutions (SmartStock®, SmartSet™, SmartProcess™), vendor consolidation initiatives, and technology platforms. As a division of Performance Food Group, they serve approximately 50,000 convenience stores across North America through their distribution network, generating revenue through product distribution, value-added services, and technology solutions. They have evolved from basic distribution to providing data-driven analytics, planogram technology, and foodservice programs to help retailers compete with fast-food sectors.
WEBSITE_FINDINGS: Core-Mark has been in business for over 135 years since 1888 and operates 45 locations across North America serving more than 50,000 retail locations. The company offers advanced category management solutions using Blue Yonder technology including SmartStock® for inventory management (proven to help stores outperform competition), SmartSet™ for cloud-based space visualization of any store footprint, and SmartProcess™ for customized planograms. They provide digital tools enabling customers to place orders, track deliveries, and manage business operations. Core-Mark emphasizes their ""Food Forward"" initiative to transform convenience store food quality from ""low cost and low quality"" to premium offerings that now compete with fast-food sectors. They offer turnkey foodservice programs for made-to-order menus and highlight their vendor consolidation initiative to reduce labor costs and optimize capital investments for retail customers.
TARGET_CUSTOMERS: Convenience stores (c-stores), gas stations, small to medium-sized convenience store operators, retail chains of all sizes in the convenience retail industry, independent convenience store owners, chain convenience store operators, foodservice operators within convenience stores
DISTRIBUTION FINDINGS: Core-Mark distributes products through 32-37 distribution centers across the U.S. and Canada (sources vary between 32 and 37 centers). They deliver to approximately 50,000 convenience stores using a sophisticated logistics network. They utilize multi-temperature-controlled trailers and straight trucks with frozen, cooler, and dry compartments to accommodate different product types requiring specific temperature controls. Core-Mark has a long-standing partnership with Penske Truck Leasing (dating to the 1980s) for fleet management, including leasing power units and some trailers, maintenance services, and using Penske's Fleet Insight™ and Telematics for performance optimization. They implement a vendor consolidation initiative that reduces labor costs, optimizes capital investments, improves in-stock conditions, and decreases costs associated with order processing and receiving for their retail customers. Their distribution model focuses on creating ""the most efficient distribution model"" to help customers ""build separation from their competition.""
NUMNBER OF TRUCKS: 1500
PHONE NUMBERS & EMAILS: None specified
ADDRESS: None specified
ADDITIONAL FINDINGS: Core-Mark is a division of Performance Food Group. They have implemented warehouse automation including four warehouse robots for tasks like pallet stacking and wrapping to improve efficiency and safety. They use variable frequency drives (VFDs) to control equipment speed across conveyor systems and dock equipment, saving energy while providing better torque control for different parcel weights. The company has expanded its partnership with Blue Yonder for digital supply chain solutions, particularly for category management and space planning, including a planogram generator and tailored planning strategies. Core-Mark emphasizes the evolution of convenience store food quality, noting that ""convenience store food used to be considered low cost and low quality. That's changing... As the quality has increased, players in the fast-food sector are starting to get worried."" They focus on creating ""21st century facilities"" with capacity to grow 20% in five years while adapting to seasonal fluctuations in demand specific to the convenience store industry."
21734982324,Empire Packing Company,https://empirepk.com,"PRODUCTS: None found
BUSINESS_MODEL: Not specified
WEBSITE_FINDINGS: Not specified
TARGET_CUSTOMERS: None specified
DISTRIBUTION FINDINGS: Not specified
NUMBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: None specified
ADDRESS: None specified
ADDITIONAL FINDINGS: The search results do not contain any direct information about the website https://empirepk.com. While result #9 mentions ""Pk Empire Llc"" in the context of Eximpedia's export/import data service, it does not provide any actual content from or specific details about empirepk.com. Result #10 lists various scam companies but does not specifically identify empirepk.com as a scam operation. The other search results refer to completely different entities including Empire Packing (a meat processing company acquired by JBS USA), Empire Company Limited (a Canadian food retailer that owns Sobeys), and other unrelated ""Empire"" branded businesses. Without direct access to or information about the empirepk.com website content, no critical business information can be extracted with confidence."
21734872139,Tottrg,https://tottrg.com,"PRODUCTS: USDA Prime & Choice beef, age on-site beef, flame-grilled dishes, seafood offerings (through FishBones restaurant)
BUSINESS_MODEL: Restaurant group model where a single company owns and manages multiple distinct restaurant concepts under one central ownership structure. They position themselves as a premium steakhouse brand with emphasis on culinary craftsmanship rather than technological innovation. The business focuses on high standards in food quality and customer experience to maintain strong brand loyalty. They operate six distinct restaurant concepts in Central Florida with shared resources while allowing each concept to maintain its own identity.
WEBSITE_FINDINGS: Central Florida's Most Award-Winning Restaurant Group, family operated and locally owned since 1974, operates six restaurants in Central Florida area, founded by Charley and Ron Woodsby with current leadership including Clark Woodsby as Executive Vice President, restaurant concepts include Charley's Steak House, FishBones, Texas Cattle Company and Vito's Chop House, offers current promotions to enhance dining experience, emphasizes being Orlando-based and locally owned
TARGET_CUSTOMERS: Discerning clientele seeking upscale yet approachable dining options, customers looking for premium steakhouse experiences, local Central Florida residents, award-seeking diners, multi-generational family groups (implied by family-owned positioning)
DISTRIBUTION FINDINGS: Not specified (appears to be traditional dine-in restaurant model with no mention of delivery services, food trucks, or off-premise distribution channels in the search results)
NUMBER OF TRUCKS: Not Confident (no indication this is a food truck business - all search results describe brick-and-mortar restaurant locations)
PHONE NUMBERS & EMAILS: None specified
ADDRESS: None specified (only mentioned as Orlando based in Central Florida with operations in Central Florida area)
ADDITIONAL FINDINGS: Three generations of Woodsby family involvement (Charley, Ron, and Clark), began after Charley left General Mills/Red Lobster organization, maintains focus on high standards in food quality and customer experience to build brand loyalty, has been navigating challenges of the current economic environment to maintain credit quality, operates primarily within the U.S. with all locations in Central Florida, described as having a long-standing history of success in the restaurant industry since 1974"
19177261886,Califia Farms,http://www.califiafarms.com,"PRODUCTS: almond milks, oat milks, plant-based creamers, cold brew coffees, yogurts, seasonal beverages, plant milks, barista products, brewed-to-blend coffees, teas, Cuties Tangerine Juice, coffee and coconut flavors, culinary items
BUSINESS_MODEL: Califia Farms operates on a mission to ""create a future where plants replace dairy, without compromise."" They focus on creating long-term, collaborative relationships with suppliers to ensure stability and certainty for operations. The company works directly with farmers through direct trade relationships in California, Africa, South America, and Central America. They pride themselves on selecting only the highest-quality ingredients from whole food plant sources. Their business model emphasizes sustainability with four impact pillars: Contribute to Resilient Agriculture, Accelerate the Circular Economy, Advance Climate Solutions, and Be a Positive Force for People and Communities. They operate with a ""Better coffee for all"" or ""Clean-conscience coffee"" philosophy for their coffee products.
WEBSITE_FINDINGS: The website contains an ""About Us"" section explaining their mission, story, and sustainability efforts. They have a Supply Chain Disclosure page detailing their supplier relationships. The site explains their name ""Cal-uh-FEE-ahh"" and connection to the legend of Queen Califia. They detail their four impact pillars: Contribute to Resilient Agriculture, Accelerate the Circular Economy, Advance Climate Solutions, and Be a Positive Force for People and Communities. The website showcases their ecommerce operations, with Leonard Ortega as director of ecommerce. They run purpose-driven marketing campaigns that merge music with sustainability.
TARGET_CUSTOMERS: health-conscious consumers, people seeking dairy-free options, consumers looking for plant-based beverage options, residential consumers, commercial customers (food service, cafes, restaurants), customers shopping at supermarkets/hypermarkets, health food stores, convenience stores, and online retail platforms
DISTRIBUTION FINDINGS: Califia Farms has main operations located in Bakersfield, California. In 2017, they established on-the-ground operations in the U.K., Australia, and Canada to meet international demand. They have a presence in other countries through a network of smaller distributorships. Their global functions are supported through a network of distributors and retail partners, with regional teams focusing on market-specific sales, marketing, and supply chain logistics. Distribution channels include supermarkets/hypermarkets (e.g., Whole Foods, Walmart), health food stores, convenience stores, and online retail. They serve both residential consumers and commercial customers (food service, cafes, restaurants).
NUMNBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: None specified
ADDRESS: United States, California, None specified
ADDITIONAL FINDINGS: Founded in 2010 by Greg Steltenpohl in partnership with a farmer's co-op based in the San Joaquin Valley. Named 2021 Beverage Forum Small Company of the Year (< $1 billion in revenue), 2017 Supplier of the Year by Whole Foods Market, 2015 ""Breakout Brand"" by Beverage World, and BevNet's 2015 ""Brand of the Year."" Their Bakersfield manufacturing plant is powered 100% by renewable energy and re-purposes more than 90% of its post-production byproduct. In 2017, they moved the majority of coffee sourcing to a direct trade model. They source ingredients, goods and services from over a hundred suppliers globally. Total raised funding of $325.15M, with last funding of $50K approximately 4 years prior to the CB Insights report. They are one of the fastest-growing natural beverage companies in the U.S. and the #1 plant-based dairy alternative brand in the natural channel."
21734182218,Windsor Foods,https://windsorfoods.com,"PRODUCTS: Frozen ethnic foods and appetizers, José Olé® brand products, Golden Tiger® brand products, Bernardi® brand products, The Original Chili Bowl® brand products, Tai Pei brand products, Ling Ling brand products, Fred's brand products, Asian frozen foods (including pot stickers/Gyoza, noodles, rice), Mexican frozen foods, Italian frozen foods, custom manufactured frozen food products, proprietary custom products for large-volume operations

BUSINESS_MODEL: Manufacturer and marketer of frozen ethnic foods with custom manufacturing capabilities; operates multiple production facilities across the United States; maintains an industry-leading product development team of chefs and food technologists for creating proprietary products; acquired by Ajinomoto in November 2014 but maintained separate management structure; serves multiple distribution channels including foodservice, retail, warehouse clubs, and chain restaurants; focuses on high-growth ethnic food categories within the frozen food market

WEBSITE_FINDINGS: Not specified (search results do not contain content from windsorfoods.com itself; multiple sources indicate Windsor Foods was acquired by Ajinomoto in November 2014, suggesting the website may now redirect to ajinomotofoods.com or no longer exist as a separate entity)

TARGET_CUSTOMERS: Foodservice customers, warehouse-club customers (like Costco), chain-restaurant customers, industrial foodservice operations, retail grocery customers throughout the United States, major retailers including Wal-Mart, Kroger, Safeway, and Albertsons, large-volume foodservice operations requiring custom manufacturing solutions

DISTRIBUTION FINDINGS: Operates seven manufacturing plants across five states (pre-acquisition), maintains three distribution centers spread throughout the United States, has a strong national distribution network that was a key asset in the Ajinomoto acquisition, delivers products across all major US distribution channels for frozen foods, leverages established relationships with major retail and foodservice chains for product placement

NUMNBER OF TRUCKS: Not Confident (search results contain no specific information about Windsor Foods' truck fleet size or logistics operations)

PHONE NUMBERS & EMAILS: None specified (search results contain no contact information specific to Windsor Foods)

ADDRESS: United States, Texas, None specified (multiple sources identify Houston, Texas as headquarters location but no street address is provided in the search results)

ADDITIONAL FINDINGS: Founded in 1996 as a privately-held, family-owned company; acquired by Ajinomoto for approximately $800 million; in fiscal 2013 had sales of $630 million and employed 1,700 people; was the No. 1 Asian/Ethnic frozen foods company in North America at time of acquisition; Ajinomoto intended to use Windsor's distribution channels to grow its own dry ethnic grocery products; had ambitious goal to become the No. 1 marketer of Asian/ethnic frozen foods in the United States; operated sizeable dedicated R&D resources; ethnic food category generates over $40bn in annualized sales with frozen ethnic foods growing at 5.3% CAGR between 2009-2012; operating margin was approximately half that of industry standards at time of acquisition, with Ajinomoto targeting 10% frozen food operating margin in North America"
21595747594,G P Food,http://www.gphawaiianfood.com,"PRODUCTS: Traditional lūʻau food, lau food (specifically mentioned as foods prepared in traditional style taught by kūpuna/elders), traditional Hawaiian cuisine
BUSINESS_MODEL: GP Hawaiian Food operates as an 'ohana (family) catering company specializing in traditional Hawaiian cuisine. They focus on preparing food using methods passed down through generations from their ancestors in Kaʻalaea, Koʻ (Ko'olaupoko region of Oahu). They appear to be a local catering business serving traditional Hawaiian foods for events and gatherings.
WEBSITE_FINDINGS: The website identifies GP Hawaiian Food as an 'ohana (family) company specializing in traditional lūʻau food. They emphasize that their food preparation style was taught to them by their kūpuna (elders/ancestors) from Kaʻalaea, Koʻ. The website appears to be focused on their catering services for traditional Hawaiian cuisine.
TARGET_CUSTOMERS: While not explicitly stated, based on their specialization in traditional lūʻau food, they likely target customers hosting Hawaiian-themed events, lūʻau celebrations, and potentially hotels, resorts, and event venues that serve authentic Hawaiian cuisine. They appear to cater to those seeking traditional Hawaiian food experiences.
DISTRIBUTION FINDINGS: The search results indicate GP Hawaiian Food is a catering company based on Oahu, but no specific details about their distribution methods, delivery processes, logistics partners, fleet information, or exact service areas beyond Oahu are provided in the available information.
NUMNBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: None specified
ADDRESS: None specified
ADDITIONAL FINDINGS: GP Hawaiian Food emphasizes cultural authenticity in their food preparation, connecting their culinary practices to specific ancestral knowledge from Kaʻalaea in the Ko'olaupoko region of Oahu. They position themselves as preserving traditional Hawaiian cooking methods passed down through generations, suggesting a strong cultural connection to their food preparation techniques. The company appears to focus on maintaining traditional practices rather than modern adaptations of Hawaiian cuisine."
21494974986,Joseph Antognoli & Co.,http://www.josephantognoli.com,"PRODUCTS: Italian foods, LavAzza coffee (Midwest's largest distributor), Il Duomo olive oils, De Cecco pastas, La Campagna brand products (olive oil, cheeses, giardiniera/pickled vegetables), traditional Italian offerings
BUSINESS_MODEL: B2B distribution model specializing in importing and distributing Italian food products to retail establishments; has operated for nearly a century; functions as a wholesale distributor of specialty Italian food products to retail businesses
WEBSITE_FINDINGS: Not specified (search results don't provide direct content from josephantognoli.com website, only third-party references to the company)
TARGET_CUSTOMERS: Specialty food stores, delicatessens throughout the United States, with particular focus on the Midwest region; business-to-business clientele in the food retail industry
DISTRIBUTION FINDINGS: Operates a fleet of delivery trucks with vehicle wraps; distributes products throughout the country; Midwest-focused distribution network; serves specialty food stores and delicatessens nationwide; appears to have logistics operations based in Chicago
NUMNBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: Partial phone number found: 954-735... (from import/export document); no complete phone numbers or emails confidently verified
ADDRESS: USA, Illinois, 1800 N. Pulaski Rd.
ADDITIONAL FINDINGS: Established nearly a century ago; partnered with Korzenowski Design for branding and packaging; produces labels for approximately 20 different products; La Campagna brand packaging designs inspired by Italian countryside; emphasizes naturally grown, farm-fresh ingredients in rustic setting; described as Midwest's largest distributor of LavAzza coffee brand; provides brand strategy and product marketing for their signature line of Italian products"
21734117964,dartarchery.com,https://dartarchery.com,"PRODUCTS: None found
BUSINESS_MODEL: Not specified
WEBSITE_FINDINGS: Not specified
TARGET_CUSTOMERS: None specified
DISTRIBUTION FINDINGS: Not specified
NUMBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: None specified
ADDRESS: None specified
ADDITIONAL FINDINGS: Not specified

Note: The search results do not contain any information about the website https://dartarchery.com specifically. While result [1] mentions ""Dart Corporation"" and ""Dart Target System"" as a mobile archery and firearm training system, and result [6] references dartonarchery.com (a different domain), there is no verifiable information about dartarchery.com in the provided search results. The query specifically requested information about dartarchery.com, but this exact domain is not referenced in any of the search results, making it impossible to extract the requested business information with confidence."
21734945464,Dark Horse,https://darkhorsesite.com,"PRODUCTS: None found
BUSINESS_MODEL: Not specified
WEBSITE_FINDINGS: Not specified
TARGET_CUSTOMERS: None specified
DISTRIBUTION FINDINGS: Not specified
NUMBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: None specified
ADDRESS: None specified
ADDITIONAL FINDINGS: Not specified"
21734162480,AGWEB.COM,https://agweb.com,"PRODUCTS: None found
BUSINESS_MODEL: Digital media platform providing agricultural news, insights, and business intelligence; appears to operate under Farm Journal Media based on references to ""Farm Journal's Smart Farming Week""; generates revenue through advertising, sponsored content, and special programming; focuses on delivering actionable business and technology information to agricultural professionals
WEBSITE_FINDINGS: AgWeb is a comprehensive agricultural news and information platform with dedicated sections including Smart Farming, Business, Machinery, Crops, and Technology; hosts annual ""Smart Farming Week"" (March 10-16, 2025) as a week-long emphasis on agricultural innovation; publishes daily news articles, reports, and analysis by staff writers including Matthew J. Grassi and Margy Eckelkamp; features content on precision agriculture, farm business management, technology adoption, and financial planning for farmers; includes topic-specific resources like break-even calculators and budget models for agricultural operations
TARGET_CUSTOMERS: Commercial farmers (including first-generation and large-scale operations), agricultural business managers, crop consultants, equipment dealers, financial professionals serving agriculture, agribusiness executives, technology startups targeting agriculture, and agricultural policymakers
DISTRIBUTION_FINDINGS: Digital content distribution exclusively through website platform; no physical product distribution evident; content delivery includes website articles, email newsletters, and digital reports; leverages online publishing model with no indication of physical logistics operations
NUMBER OF TRUCKS: Not Confident
PHONE NUMBERS & EMAILS: None specified
ADDRESS: None specified
ADDITIONAL FINDINGS: AgWeb operates as part of Farm Journal Media ecosystem; features specialized content initiatives like ""The State of the Farm"" report; partners with agricultural organizations including the Association of Equipment Manufacturers (AEM); provides resources on precision agriculture technologies showing 5% crop production increase in last five years with potential for additional 6% increase; covers emerging technologies including agricultural drones (300 crop types across 100 countries); maintains focus on helping farmers optimize efficiency, manage resources, and make data-driven business decisions; features content on innovative business models in agriculture including Bayer's ""Dynamic Shared Ownership"" approach"
